topicid,title,year,weight
220,Communications of the ACM,2006,0.444965217
220,Communications of the ACM,2007,0.4665
220,Communications of the ACM,2008,0.439557143
220,Communications of the ACM,2009,0.416290909
220,Communications of the ACM,2010,0.399281818
220,Communications of the ACM,2011,0.399663333
221,Communications of the ACM,1961,0.2123
221,Communications of the ACM,1964,0.359633333
221,Communications of the ACM,1965,0.3302
221,Communications of the ACM,1969,0.3208
221,Communications of the ACM,1978,0.267
221,Communications of the ACM,1981,0.320266667
221,Communications of the ACM,1982,0.364325
221,Communications of the ACM,1983,0.423442857
221,Communications of the ACM,1984,0.4257
221,Communications of the ACM,1985,0.30545
221,Communications of the ACM,1986,0.325
221,Communications of the ACM,1987,0.2954
221,Communications of the ACM,1988,0.28456
221,Communications of the ACM,1989,0.29065
221,Communications of the ACM,1990,0.2963
221,Communications of the ACM,1991,0.3129
221,Communications of the ACM,1992,0.3345
221,Communications of the ACM,1993,0.34595
221,Communications of the ACM,1995,0.31995
221,Communications of the ACM,1996,0.2538
221,Communications of the ACM,1997,0.367175
221,Communications of the ACM,1998,0.205
221,Communications of the ACM,1999,0.3699
221,Communications of the ACM,2000,0.354225
221,Communications of the ACM,2002,0.466933333
221,Communications of the ACM,2003,0.378066667
221,Communications of the ACM,2005,0.2545
221,Communications of the ACM,2007,0.249575
221,Communications of the ACM,2008,0.2946
221,Communications of the ACM,2009,0.37276
221,Communications of the ACM,2010,0.2016
221,Communications of the ACM,2011,0.217
229,Communications of the ACM,1965,0.3084
229,Communications of the ACM,1967,0.2299
229,Communications of the ACM,1992,0.5758
229,Communications of the ACM,1993,0.476125
229,Communications of the ACM,1996,0.46115
229,Communications of the ACM,1997,0.448909091
229,Communications of the ACM,1999,0.7127
229,Communications of the ACM,2000,0.46345
229,Communications of the ACM,2002,0.367533333
229,Communications of the ACM,2003,0.342375
229,Communications of the ACM,2004,0.3777
229,Communications of the ACM,2005,0.6386
229,Communications of the ACM,2008,0.454025
229,Communications of the ACM,2009,0.423
229,Communications of the ACM,2010,0.7769
229,Communications of the ACM,2011,0.2185
230,Communications of the ACM,1964,0.3737
230,Communications of the ACM,1985,0.2697
230,Communications of the ACM,1993,0.3095
230,Communications of the ACM,1995,0.2236
230,Communications of the ACM,2002,0.4597
230,Communications of the ACM,2005,0.2181
230,Communications of the ACM,2008,0.2898
230,Communications of the ACM,2009,0.4511
230,Communications of the ACM,2010,0.298966667
230,Communications of the ACM,2011,0.39045
233,Communications of the ACM,1964,0.328833333
233,Communications of the ACM,1974,0.3279
233,Communications of the ACM,1975,0.3172
233,Communications of the ACM,1978,0.264133333
233,Communications of the ACM,1982,0.4617
233,Communications of the ACM,1983,0.357
233,Communications of the ACM,1984,0.2114
233,Communications of the ACM,1985,0.2455
233,Communications of the ACM,1988,0.2243
233,Communications of the ACM,1993,0.3089
233,Communications of the ACM,1999,0.6485
233,Communications of the ACM,2002,0.6929
233,Communications of the ACM,2005,0.3591
233,Communications of the ACM,2006,0.2312
233,Communications of the ACM,2008,0.2102
233,Communications of the ACM,2010,0.5496
244,Communications of the ACM,1964,0.6023
244,Communications of the ACM,1965,0.4529
244,Communications of the ACM,1967,0.39095
244,Communications of the ACM,1974,0.3072
244,Communications of the ACM,1975,0.40905
244,Communications of the ACM,1978,0.271766667
244,Communications of the ACM,1981,0.381866667
244,Communications of the ACM,1984,0.471933333
244,Communications of the ACM,1985,0.557814286
244,Communications of the ACM,1986,0.51805
244,Communications of the ACM,1987,0.426514286
244,Communications of the ACM,1988,0.43932
244,Communications of the ACM,1989,0.501933333
244,Communications of the ACM,1990,0.397966667
244,Communications of the ACM,1991,0.37945
244,Communications of the ACM,1992,0.449157143
244,Communications of the ACM,1993,0.39135
244,Communications of the ACM,1994,0.420871429
244,Communications of the ACM,1995,0.360128571
244,Communications of the ACM,1996,0.325033333
244,Communications of the ACM,1997,0.375825
244,Communications of the ACM,1999,0.216833333
244,Communications of the ACM,2000,0.419925
244,Communications of the ACM,2003,0.3627
244,Communications of the ACM,2004,0.2383
244,Communications of the ACM,2005,0.2912
244,Communications of the ACM,2008,0.2685
244,Communications of the ACM,2009,0.3133
244,Communications of the ACM,2010,0.27715
244,Communications of the ACM,2011,0.2381
248,Communications of the ACM,1961,0.34105
248,Communications of the ACM,1964,0.3309
248,Communications of the ACM,1965,0.43392
248,Communications of the ACM,1967,0.3027
248,Communications of the ACM,1969,0.377066667
248,Communications of the ACM,1974,0.219
248,Communications of the ACM,1975,0.388633333
248,Communications of the ACM,1978,0.4211
248,Communications of the ACM,1981,0.3812
248,Communications of the ACM,1984,0.201
248,Communications of the ACM,1985,0.468866667
248,Communications of the ACM,1986,0.2729
248,Communications of the ACM,1990,0.3637
248,Communications of the ACM,1992,0.2885
248,Communications of the ACM,1994,0.2689
248,Communications of the ACM,1995,0.237
248,Communications of the ACM,1998,0.3783
248,Communications of the ACM,1999,0.3564
248,Communications of the ACM,2000,0.2012
248,Communications of the ACM,2002,0.4027
248,Communications of the ACM,2010,0.2833
17,Computers in Entertainment,2003,0.3874
17,Computers in Entertainment,2004,0.2163
17,Computers in Entertainment,2009,0.3845
31,Computers in Entertainment,2007,0.495
31,Computers in Entertainment,2008,0.2234
31,Computers in Entertainment,2009,0.36485
31,Computers in Entertainment,2010,0.489816667
37,Computers in Entertainment,2009,0.3429
39,Computers in Entertainment,2008,0.2581
40,Computers in Entertainment,2006,0.2123
58,Computers in Entertainment,2009,0.36945
67,Computers in Entertainment,2004,0.2696
70,Computers in Entertainment,2005,0.277
97,Computers in Entertainment,2004,0.2878
97,Computers in Entertainment,2005,0.2151
97,Computers in Entertainment,2006,0.3119
97,Computers in Entertainment,2007,0.24635
97,Computers in Entertainment,2008,0.315125
97,Computers in Entertainment,2009,0.328933333
97,Computers in Entertainment,2010,0.4108
106,Computers in Entertainment,2004,0.657
106,Computers in Entertainment,2005,0.5013
106,Computers in Entertainment,2006,0.4647
106,Computers in Entertainment,2008,0.3717
106,Computers in Entertainment,2009,0.4055
106,Computers in Entertainment,2010,0.557016667
106,Computers in Entertainment,2011,0.59485
118,Computers in Entertainment,2004,0.3593
118,Computers in Entertainment,2005,0.3726
118,Computers in Entertainment,2006,0.2037
118,Computers in Entertainment,2007,0.3084
118,Computers in Entertainment,2008,0.2922
118,Computers in Entertainment,2009,0.430825
131,Computers in Entertainment,2003,0.510025
131,Computers in Entertainment,2005,0.3557
131,Computers in Entertainment,2006,0.2495
131,Computers in Entertainment,2007,0.2721
131,Computers in Entertainment,2008,0.3805
131,Computers in Entertainment,2009,0.2236
131,Computers in Entertainment,2010,0.507
139,Computers in Entertainment,2006,0.4726
139,Computers in Entertainment,2007,0.2421
139,Computers in Entertainment,2008,0.241
139,Computers in Entertainment,2009,0.3165
139,Computers in Entertainment,2011,0.3439
144,Computers in Entertainment,2004,0.4325
144,Computers in Entertainment,2005,0.6524
144,Computers in Entertainment,2006,0.3001
144,Computers in Entertainment,2008,0.3447
168,Computers in Entertainment,2007,0.4859
168,Computers in Entertainment,2010,0.236
191,Computers in Entertainment,2005,0.3201
191,Computers in Entertainment,2009,0.2068
197,Computers in Entertainment,2005,0.2519
197,Computers in Entertainment,2006,0.3915
197,Computers in Entertainment,2008,0.466
197,Computers in Entertainment,2009,0.2767
197,Computers in Entertainment,2010,0.2793
220,Computers in Entertainment,2004,0.462128571
220,Computers in Entertainment,2005,0.465704762
220,Computers in Entertainment,2006,0.448317647
220,Computers in Entertainment,2007,0.447333333
220,Computers in Entertainment,2008,0.411757143
220,Computers in Entertainment,2009,0.509966667
220,Computers in Entertainment,2011,0.5068
229,Computers in Entertainment,2003,0.2621
229,Computers in Entertainment,2005,0.2824
229,Computers in Entertainment,2007,0.387
229,Computers in Entertainment,2009,0.3222
229,Computers in Entertainment,2010,0.3883
229,Computers in Entertainment,2011,0.2494
230,Computers in Entertainment,2007,0.3158
230,Computers in Entertainment,2008,0.506275
230,Computers in Entertainment,2009,0.36144
230,Computers in Entertainment,2010,0.5065
230,Computers in Entertainment,2011,0.5821
248,Computers in Entertainment,2006,0.309
248,Computers in Entertainment,2009,0.2621
